k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
398,0,0.82,2.67,0.79,0,0.12,1.44,0.34
399,0,0.8,2.62,0.8,0,0.04,0.59,0.14
400,0,0.78,2.37,0.77,0,0.04,0.59,0.14
401,0,0.78,2.37,0.77,0,0.04,0.59,0.14
402,0,0.77,2.37,0.78,0,0.04,0.59,0.14
403,0,0.76,2.12,0.75,0,0.04,0.59,0.14
404,0,0.75,2,0.73,0,0.08,0.81,0.22
405,0,0.74,2,0.72,0,0.08,0.81,0.22
406,0,0.73,2,0.72,0,0.08,0.81,0.22
407,0,0.72,2,0.7,0,0.08,0.81,0.22
408,0,0.72,2,0.7,0,0.08,0.81,0.22
409,0,0.71,2,0.69,0,0.08,0.81,0.22
410,0,0.71,2,0.68,0,0.08,0.81,0.22
411,0,0.7,2,0.67,0,0.08,0.81,0.22
412,0,0.7,2,0.67,0,0.08,0.81,0.22
413,0,0.7,2,0.67,0,0.08,0.81,0.22
414,0,0.69,2,0.66,0,0.08,0.81,0.22
415,0,0.68,2,0.65,0,0.08,0.81,0.22
416,0,0.68,2,0.65,0,0.08,0.81,0.22
417,0,0.68,2,0.65,0,0.08,0.81,0.22
418,0,0.67,2,0.64,0,0.08,0.81,0.22
419,0,0.67,2,0.64,0,0.08,0.81,0.22
420,0,0.67,2,0.64,0,0.08,0.81,0.22
421,0,0.67,2,0.64,0,0.08,0.81,0.22
422,0,0.67,2,0.64,0,0.08,0.81,0.22
423,0,0.67,2,0.64,0,0.08,0.81,0.22
424,0,0.67,2,0.64,0,0.08,0.81,0.22
425,0,0.67,2,0.64,0,0.08,0.81,0.22
426,0,0.67,2,0.64,0,0.08,0.81,0.22
427,0,0.66,2,0.64,0,0.08,0.81,0.22
428,0,0.66,2,0.64,0,0.08,0.81,0.22
429,0,0.66,2,0.64,0,0.08,0.81,0.22
430,0,0.66,2,0.64,0,0.08,0.81,0.22
431,0,0.66,2,0.64,0,0.08,0.81,0.22
432,0,0.66,2,0.64,0,0.08,0.81,0.22
433,0,0.66,2,0.64,0,0.08,0.81,0.22
434,0,0.66,2,0.64,0,0.08,0.81,0.22
435,0,0.66,2,0.64,0,0.08,0.81,0.22
436,0,0.66,2,0.64,0,0.08,0.81,0.22
437,0,0.66,2,0.64,0,0.08,0.81,0.22
438,0,0.66,2,0.64,0,0.08,0.81,0.22
439,0,0.66,2,0.64,0,0.08,0.81,0.22
440,0,0.65,2,0.63,0,0.1,0.81,0.24
441,0,0.65,2,0.63,0,0.1,0.81,0.24
442,0,0.65,2,0.63,0,0.1,0.81,0.24
443,0,0.64,2,0.61,0,0.1,0.81,0.24
444,0,0.64,2,0.61,0,0.1,0.81,0.24
445,0,0.64,2,0.61,0,0.1,0.81,0.24
446,0,0.64,2,0.61,0,0.1,0.81,0.24
447,0,0.63,2,0.6,0,0.1,0.81,0.24
448,0,0.63,2,0.6,0,0.1,0.81,0.24
449,0,0.63,2,0.6,0,0.1,0.81,0.24
450,0,0.62,2,0.59,0,0.1,0.81,0.24
451,0,0.61,2,0.59,0,0.1,0.81,0.24
452,0,0.58,1.91,0.57,0,0.15,1.12,0.33
453,0,0.58,1.91,0.57,0,0.15,1.12,0.33
